user_id,signup_date,last_login_date,logins,avg_session_time_mins,feature_usage_count,upgraded,upgrade_date,churn_flag,days_to_upgrade,signup_month,churn_month,user_segment,cluster
user_241,2023-05-28,2023-09-06,12,15.95,9,1,2023-09-18,0,113.0,2023-05-01,2023-09-01,Regular User,1
user_242,2023-09-09,2023-11-25,11,9.91,2,0,,0,,2023-09-01,2023-11-01,Regular User,2
user_243,2023-12-12,2024-06-05,10,20.48,8,0,,0,,2023-12-01,2024-06-01,Regular User,3
user_244,2023-05-27,2023-11-11,10,23.46,5,1,2023-08-09,0,74.0,2023-05-01,2023-11-01,Regular User,1
user_245,2023-05-28,2023-08-18,9,9.05,7,1,2023-08-31,0,95.0,2023-05-01,2023-08-01,Regular User,1
user_246,2023-12-18,2024-01-16,12,16.46,3,1,2024-03-28,0,101.0,2023-12-01,2024-01-01,Regular User,1
user_247,2023-07-18,2023-07-22,9,16.79,3,0,,1,,2023-07-01,2023-07-01,Churned,0
user_248,2023-11-04,2024-03-01,9,15.67,11,1,2024-01-14,0,71.0,2023-11-01,2024-03-01,Regular User,3
user_249,2023-05-08,2023-06-07,15,13.87,5,1,2023-07-04,0,57.0,2023-05-01,2023-06-01,Regular User,2
user_250,2023-02-08,2023-08-06,10,12.14,4,1,2023-05-06,0,87.0,2023-02-01,2023-08-01,Regular User,1
user_251,2023-12-04,2023-12-26,9,7.17,7,0,,0,,2023-12-01,2023-12-01,Regular User,3
user_252,2023-12-26,2024-02-11,9,14.19,8,0,,0,,2023-12-01,2024-02-01,Regular User,3
user_253,2023-05-09,2023-08-25,10,19.32,1,0,,1,,2023-05-01,2023-08-01,Churned,0
user_254,2023-09-24,2023-11-02,15,20.52,5,1,2023-11-22,0,59.0,2023-09-01,2023-11-01,Regular User,2
user_255,2023-05-31,2023-06-05,7,15.9,4,1,2023-08-11,0,72.0,2023-05-01,2023-06-01,Regular User,1
user_256,2023-10-25,2023-12-01,13,10.06,4,0,,0,,2023-10-01,2023-12-01,Regular User,2
user_257,2023-04-09,2023-09-24,7,8.6,2,1,2023-07-20,0,102.0,2023-04-01,2023-09-01,Regular User,1
user_258,2023-09-20,2023-12-28,11,11.91,7,1,2024-01-07,0,109.0,2023-09-01,2023-12-01,Regular User,1
user_259,2023-09-09,2023-10-05,8,5.45,9,1,2023-11-26,0,78.0,2023-09-01,2023-10-01,Regular User,3
user_260,2023-05-24,2023-07-31,5,2.39,13,1,2023-07-24,0,61.0,2023-05-01,2023-07-01,Regular User,3
user_261,2023-12-12,2024-02-06,9,8.27,6,0,,0,,2023-12-01,2024-02-01,Regular User,3
user_262,2023-04-22,2023-05-08,8,16.56,7,0,,1,,2023-04-01,2023-05-01,Churned,3
user_263,2023-03-01,2023-05-10,7,6.81,4,1,2023-04-26,0,56.0,2023-03-01,2023-05-01,Regular User,0
user_264,2023-01-02,2023-02-17,7,16.64,4,1,2023-02-25,0,54.0,2023-01-01,2023-02-01,Regular User,0
user_265,2023-10-31,2024-01-17,10,10.87,5,0,,0,,2023-10-01,2024-01-01,Regular User,0
user_266,2023-09-11,2023-12-29,9,21.01,2,0,,0,,2023-09-01,2023-12-01,Regular User,0
user_267,2023-05-20,2023-06-01,8,12.0,4,0,,1,,2023-05-01,2023-06-01,Churned,0
user_268,2023-02-06,2023-06-24,12,12.69,2,0,,1,,2023-02-01,2023-06-01,Churned,2
user_269,2023-06-09,2023-10-10,12,11.25,6,1,2023-09-29,0,112.0,2023-06-01,2023-10-01,Regular User,1
user_270,2023-01-09,2023-04-27,7,11.35,8,1,2023-04-08,0,89.0,2023-01-01,2023-04-01,Regular User,1
user_271,2023-08-21,2023-11-18,8,15.44,4,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_272,2023-04-09,2023-07-03,11,16.43,3,0,,1,,2023-04-01,2023-07-01,Churned,2
user_273,2023-05-27,2023-08-26,12,14.77,1,0,,1,,2023-05-01,2023-08-01,Churned,2
user_274,2023-10-31,2023-11-23,9,8.63,6,1,2024-01-02,0,63.0,2023-10-01,2023-11-01,Regular User,1
user_275,2023-07-27,2023-10-07,10,17.03,7,1,2023-11-21,0,117.0,2023-07-01,2023-10-01,Regular User,1
user_276,2023-05-11,2023-05-14,7,8.95,7,0,,1,,2023-05-01,2023-05-01,Churned,3
user_277,2023-06-01,2023-09-21,14,9.56,1,0,,1,,2023-06-01,2023-09-01,Churned,2
user_278,2023-02-23,2023-04-09,9,12.17,5,0,,1,,2023-02-01,2023-04-01,Churned,0
user_279,2023-04-30,2023-05-17,6,18.88,5,1,2023-07-03,0,64.0,2023-04-01,2023-05-01,Regular User,1
user_280,2023-06-10,2023-07-22,12,9.31,3,0,,1,,2023-06-01,2023-07-01,Churned,2
user_281,2023-04-26,2023-10-03,13,16.84,0,0,,0,,2023-04-01,2023-10-01,Inactive,2
user_282,2023-03-16,2023-06-16,10,2.16,3,1,2023-05-02,0,47.0,2023-03-01,2023-06-01,Regular User,0
user_283,2023-04-23,2023-08-03,7,17.53,4,0,,1,,2023-04-01,2023-08-01,Churned,0
user_284,2023-04-14,2023-08-15,9,20.23,9,1,2023-05-25,0,41.0,2023-04-01,2023-08-01,Regular User,3
user_285,2023-12-06,2023-12-15,12,18.04,4,1,2024-01-10,0,35.0,2023-12-01,2023-12-01,Regular User,2
user_286,2023-09-11,2023-11-22,8,14.75,2,1,2023-11-23,0,73.0,2023-09-01,2023-11-01,Regular User,1
user_287,2023-08-15,2023-09-14,10,11.52,4,1,2023-10-26,0,72.0,2023-08-01,2023-09-01,Regular User,1
user_288,2023-04-22,2023-09-24,14,10.29,7,1,2023-08-02,0,102.0,2023-04-01,2023-09-01,Regular User,1
user_289,2023-04-09,2023-06-07,7,10.77,10,1,2023-04-30,0,21.0,2023-04-01,2023-06-01,Regular User,3
user_290,2023-06-02,2023-10-10,11,11.99,5,1,2023-09-21,0,111.0,2023-06-01,2023-10-01,Regular User,1
user_291,2023-12-15,2024-04-10,10,19.67,8,0,,0,,2023-12-01,2024-04-01,Regular User,3
user_292,2023-12-04,2023-12-17,7,14.4,1,1,2023-12-31,0,27.0,2023-12-01,2023-12-01,Regular User,0
user_293,2023-07-13,2023-12-02,9,18.92,4,0,,0,,2023-07-01,2023-12-01,Regular User,0
user_294,2023-11-06,2023-11-07,15,30.22,7,1,2024-01-04,0,59.0,2023-11-01,2023-11-01,Regular User,1
user_295,2023-06-12,2023-07-05,4,23.26,5,1,2023-09-03,0,83.0,2023-06-01,2023-07-01,Inactive,1
user_296,2023-07-27,2023-09-28,7,14.92,7,1,2023-08-24,0,28.0,2023-07-01,2023-09-01,Regular User,3
user_297,2023-06-18,2023-09-25,10,12.2,3,0,,1,,2023-06-01,2023-09-01,Churned,0
user_298,2023-06-10,2023-10-01,10,19.17,3,0,,1,,2023-06-01,2023-10-01,Churned,0
user_299,2023-03-09,2023-04-01,16,19.16,4,1,2023-05-08,0,60.0,2023-03-01,2023-04-01,Regular User,2
user_300,2023-10-16,2024-03-18,15,17.69,6,0,,0,,2023-10-01,2024-03-01,Regular User,2
user_301,2023-10-04,2024-03-16,13,22.38,6,0,,0,,2023-10-01,2024-03-01,Regular User,2
user_302,2023-10-31,2024-01-29,12,10.28,6,1,2024-01-01,0,62.0,2023-10-01,2024-01-01,Regular User,1
user_303,2023-05-15,2023-10-28,10,16.43,8,1,2023-06-21,0,37.0,2023-05-01,2023-10-01,Regular User,3
user_304,2023-07-14,2023-08-08,11,14.82,5,0,,1,,2023-07-01,2023-08-01,Churned,2
user_305,2023-05-08,2023-07-11,4,18.41,5,0,,1,,2023-05-01,2023-07-01,Inactive,0
user_306,2023-02-02,2023-06-01,11,12.7,6,1,2023-04-26,0,83.0,2023-02-01,2023-06-01,Regular User,1
user_307,2023-06-25,2023-06-28,7,16.84,5,0,,1,,2023-06-01,2023-06-01,Churned,0
user_308,2023-01-22,2023-06-27,7,6.06,5,0,,1,,2023-01-01,2023-06-01,Churned,0
user_309,2023-08-26,2023-08-26,9,14.9,4,1,2023-09-23,0,28.0,2023-08-01,2023-08-01,Regular User,0
user_310,2023-06-07,2023-07-26,9,23.56,5,1,2023-06-21,0,14.0,2023-06-01,2023-07-01,Regular User,0
user_311,2023-02-07,2023-05-27,10,12.4,7,0,,1,,2023-02-01,2023-05-01,Churned,3
user_312,2023-08-18,2024-01-03,9,14.49,3,0,,0,,2023-08-01,2024-01-01,Regular User,0
user_313,2023-12-31,2024-03-13,12,20.35,7,1,2024-03-06,0,66.0,2023-12-01,2024-03-01,Regular User,1
user_314,2023-02-20,2023-04-22,14,17.35,8,1,2023-03-29,0,37.0,2023-02-01,2023-04-01,Regular User,3
user_315,2023-09-21,2023-12-10,6,6.44,4,0,,0,,2023-09-01,2023-12-01,Regular User,0
user_316,2023-10-10,2024-03-21,12,14.3,5,0,,0,,2023-10-01,2024-03-01,Regular User,2
user_317,2023-01-27,2023-03-23,10,16.92,7,0,,1,,2023-01-01,2023-03-01,Churned,3
user_318,2023-08-14,2023-12-02,16,21.83,2,0,,0,,2023-08-01,2023-12-01,Regular User,2
user_319,2023-10-04,2023-10-24,6,20.9,5,1,2024-01-09,0,97.0,2023-10-01,2023-10-01,Regular User,1
user_320,2023-10-13,2024-03-01,14,14.68,3,1,2024-01-16,0,95.0,2023-10-01,2024-03-01,Regular User,1
user_321,2023-04-07,2023-04-15,14,18.18,7,0,,1,,2023-04-01,2023-04-01,Churned,2
user_322,2023-10-11,2024-02-26,12,14.61,4,0,,0,,2023-10-01,2024-02-01,Regular User,2
user_323,2023-11-13,2024-01-21,14,12.48,1,1,2023-12-26,0,43.0,2023-11-01,2024-01-01,Regular User,2
user_324,2023-10-31,2024-03-07,6,20.48,9,0,,0,,2023-10-01,2024-03-01,Regular User,3
user_325,2023-05-27,2023-09-21,9,20.14,6,0,,1,,2023-05-01,2023-09-01,Churned,3
user_326,2023-01-04,2023-02-28,10,16.35,1,0,,1,,2023-01-01,2023-02-01,Churned,0
user_327,2023-02-04,2023-03-06,14,11.73,3,0,,1,,2023-02-01,2023-03-01,Churned,2
user_328,2023-07-11,2023-08-16,8,14.87,2,0,,1,,2023-07-01,2023-08-01,Churned,0
user_329,2023-02-18,2023-08-11,11,15.19,3,1,2023-03-14,0,24.0,2023-02-01,2023-08-01,Regular User,2
user_330,2023-01-17,2023-04-17,10,19.61,10,0,,1,,2023-01-01,2023-04-01,Churned,3
user_331,2023-06-21,2023-10-12,7,13.47,3,0,,0,,2023-06-01,2023-10-01,Regular User,0
user_332,2023-08-08,2023-12-13,9,15.14,1,1,2023-09-15,0,38.0,2023-08-01,2023-12-01,Regular User,0
user_333,2023-06-07,2023-11-28,14,15.94,0,1,2023-09-29,0,114.0,2023-06-01,2023-11-01,Inactive,1
user_334,2023-02-15,2023-06-16,15,13.65,4,0,,1,,2023-02-01,2023-06-01,Churned,2
user_335,2023-01-06,2023-03-15,12,16.28,5,0,,1,,2023-01-01,2023-03-01,Churned,2
user_336,2023-04-09,2023-05-14,7,15.56,4,0,,1,,2023-04-01,2023-05-01,Churned,0
user_337,2023-08-21,2023-09-21,8,10.92,2,0,,1,,2023-08-01,2023-09-01,Churned,0
user_338,2023-02-06,2023-04-10,15,12.22,4,1,2023-03-21,0,43.0,2023-02-01,2023-04-01,Regular User,2
user_339,2023-10-07,2024-03-24,9,7.96,4,0,,0,,2023-10-01,2024-03-01,Regular User,0
user_340,2023-12-15,2024-01-31,16,11.31,4,1,2024-01-09,0,25.0,2023-12-01,2024-01-01,Regular User,2
user_341,2023-10-29,2024-01-17,10,22.13,3,0,,0,,2023-10-01,2024-01-01,Regular User,0
user_342,2023-06-30,2023-12-04,8,18.31,4,0,,0,,2023-06-01,2023-12-01,Regular User,0
user_343,2023-04-05,2023-08-31,9,10.99,4,0,,1,,2023-04-01,2023-08-01,Churned,0
user_344,2023-04-09,2023-06-07,12,14.04,9,1,2023-04-21,0,12.0,2023-04-01,2023-06-01,Regular User,3
user_345,2023-07-07,2023-11-24,15,10.65,5,1,2023-07-18,0,11.0,2023-07-01,2023-11-01,Regular User,2
user_346,2023-04-26,2023-04-26,5,18.63,5,0,,1,,2023-04-01,2023-04-01,Churned,0
user_347,2023-07-10,2023-09-12,8,16.26,4,1,2023-08-11,0,32.0,2023-07-01,2023-09-01,Regular User,0
user_348,2023-09-10,2023-10-12,12,18.41,6,1,2023-10-05,0,25.0,2023-09-01,2023-10-01,Regular User,2
user_349,2023-06-10,2023-07-17,10,13.42,3,0,,1,,2023-06-01,2023-07-01,Churned,0
user_350,2023-09-13,2023-10-07,13,20.0,6,1,2023-09-26,0,13.0,2023-09-01,2023-10-01,Regular User,2
user_351,2023-11-19,2024-04-20,11,9.04,5,1,2024-02-26,0,99.0,2023-11-01,2024-04-01,Regular User,1
user_352,2023-05-08,2023-07-05,6,12.04,3,1,2023-05-20,0,12.0,2023-05-01,2023-07-01,Regular User,0
user_353,2023-01-18,2023-06-27,9,13.01,6,0,,1,,2023-01-01,2023-06-01,Churned,3
user_354,2023-10-08,2024-01-16,6,19.01,9,1,2023-12-22,0,75.0,2023-10-01,2024-01-01,Regular User,3
user_355,2023-08-11,2023-12-15,5,12.28,3,1,2023-10-31,0,81.0,2023-08-01,2023-12-01,Regular User,1
user_356,2023-02-23,2023-04-04,11,10.17,6,0,,1,,2023-02-01,2023-04-01,Churned,3
user_357,2023-02-27,2023-08-03,12,15.05,9,1,2023-06-24,0,117.0,2023-02-01,2023-08-01,Regular User,1
user_358,2023-11-19,2024-01-14,9,27.19,1,1,2024-03-17,0,119.0,2023-11-01,2024-01-01,Regular User,1
user_359,2023-12-26,2024-06-19,10,10.12,5,0,,0,,2023-12-01,2024-06-01,Regular User,0
user_360,2023-06-23,2023-08-09,12,21.19,9,0,,1,,2023-06-01,2023-08-01,Churned,3
user_361,2023-10-07,2023-12-17,7,14.96,9,0,,0,,2023-10-01,2023-12-01,Regular User,3
user_362,2023-04-24,2023-10-17,7,15.03,6,0,,0,,2023-04-01,2023-10-01,Regular User,0
user_363,2023-10-15,2024-04-06,6,11.99,5,0,,0,,2023-10-01,2024-04-01,Regular User,0
user_364,2023-12-08,2024-02-01,11,18.13,3,1,2023-12-18,0,10.0,2023-12-01,2024-02-01,Regular User,2
user_365,2023-05-31,2023-08-03,9,20.19,7,0,,1,,2023-05-01,2023-08-01,Churned,3
user_366,2023-05-07,2023-05-18,11,22.53,11,1,2023-07-14,0,68.0,2023-05-01,2023-05-01,Regular User,3
user_367,2023-06-04,2023-08-11,17,16.43,5,1,2023-09-15,0,103.0,2023-06-01,2023-08-01,Regular User,1
user_368,2023-09-30,2024-02-10,14,11.54,5,1,2023-10-31,0,31.0,2023-09-01,2024-02-01,Regular User,2
user_369,2023-04-14,2023-07-11,7,23.94,11,1,2023-07-22,0,99.0,2023-04-01,2023-07-01,Regular User,3
user_370,2023-10-26,2023-11-19,6,12.74,7,0,,0,,2023-10-01,2023-11-01,Regular User,3
user_371,2023-09-03,2023-09-03,10,11.14,7,0,,1,,2023-09-01,2023-09-01,Churned,3
user_372,2023-06-25,2023-12-01,4,16.45,2,0,,0,,2023-06-01,2023-12-01,Inactive,0
user_373,2023-02-08,2023-06-18,10,10.18,4,1,2023-05-31,0,112.0,2023-02-01,2023-06-01,Regular User,1
user_374,2023-06-19,2023-08-06,15,12.5,9,1,2023-09-12,0,85.0,2023-06-01,2023-08-01,Regular User,1
user_375,2023-09-04,2024-01-28,14,18.13,2,0,,0,,2023-09-01,2024-01-01,Regular User,2
user_376,2023-01-26,2023-03-26,8,29.36,5,0,,1,,2023-01-01,2023-03-01,Churned,0
user_377,2023-12-21,2024-05-25,9,17.83,7,1,2024-03-01,0,71.0,2023-12-01,2024-05-01,Regular User,1
user_378,2023-11-02,2024-04-27,9,20.92,4,1,2023-11-29,0,27.0,2023-11-01,2024-04-01,Regular User,0
user_379,2023-01-13,2023-01-14,7,12.46,2,0,,1,,2023-01-01,2023-01-01,Churned,0
user_380,2023-11-12,2024-01-23,17,16.34,7,1,2023-12-03,0,21.0,2023-11-01,2024-01-01,Regular User,2
user_381,2023-11-09,2024-04-01,12,5.41,1,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_382,2023-02-05,2023-05-25,10,8.34,5,0,,1,,2023-02-01,2023-05-01,Churned,0
user_383,2023-06-22,2023-12-02,19,15.78,5,0,,0,,2023-06-01,2023-12-01,Regular User,2
user_384,2023-01-20,2023-03-21,11,16.77,4,0,,1,,2023-01-01,2023-03-01,Churned,2
user_385,2023-11-17,2023-12-03,9,19.22,5,1,2023-12-03,0,16.0,2023-11-01,2023-12-01,Regular User,0
user_386,2023-09-21,2023-11-08,5,14.05,6,0,,0,,2023-09-01,2023-11-01,Regular User,0
user_387,2023-05-22,2023-08-05,15,22.54,8,0,,1,,2023-05-01,2023-08-01,Churned,2
user_388,2023-05-23,2023-10-17,12,17.75,4,0,,0,,2023-05-01,2023-10-01,Regular User,2
user_389,2023-04-02,2023-09-26,9,5.93,6,1,2023-07-27,0,116.0,2023-04-01,2023-09-01,Regular User,1
user_390,2023-12-20,2024-04-28,11,5.94,5,1,2024-01-12,0,23.0,2023-12-01,2024-04-01,Regular User,2
user_391,2023-11-18,2023-12-30,9,15.64,3,0,,0,,2023-11-01,2023-12-01,Regular User,0
user_392,2023-10-15,2023-12-10,10,13.81,4,1,2024-01-18,0,95.0,2023-10-01,2023-12-01,Regular User,1
user_393,2023-08-03,2023-09-21,9,16.11,6,1,2023-08-10,0,7.0,2023-08-01,2023-09-01,Regular User,3
user_394,2023-12-08,2024-06-02,8,13.32,9,1,2024-01-13,0,36.0,2023-12-01,2024-06-01,Regular User,3
user_395,2023-02-20,2023-03-28,8,12.0,8,0,,1,,2023-02-01,2023-03-01,Churned,3
user_396,2023-06-02,2023-07-17,10,11.33,4,0,,1,,2023-06-01,2023-07-01,Churned,0
user_397,2023-07-05,2023-12-21,9,14.71,0,1,2023-10-02,0,89.0,2023-07-01,2023-12-01,Inactive,1
user_398,2023-03-04,2023-03-18,9,19.2,4,0,,1,,2023-03-01,2023-03-01,Churned,0
user_399,2023-07-09,2023-12-16,16,9.62,7,0,,0,,2023-07-01,2023-12-01,Regular User,2
user_400,2023-05-05,2023-07-23,8,14.31,2,0,,1,,2023-05-01,2023-07-01,Churned,0
user_401,2023-05-30,2023-10-15,11,22.12,4,1,2023-06-06,0,7.0,2023-05-01,2023-10-01,Regular User,2
user_402,2023-11-10,2024-04-05,6,6.29,4,0,,0,,2023-11-01,2024-04-01,Regular User,0
user_403,2023-02-27,2023-03-22,10,18.21,1,0,,1,,2023-02-01,2023-03-01,Churned,0
user_404,2023-12-08,2024-04-10,7,13.96,3,0,,0,,2023-12-01,2024-04-01,Regular User,0
user_405,2023-11-01,2024-02-26,12,11.1,3,0,,0,,2023-11-01,2024-02-01,Regular User,2
user_406,2023-06-29,2023-09-16,7,12.23,1,0,,1,,2023-06-01,2023-09-01,Churned,0
user_407,2023-06-19,2023-09-20,8,20.16,2,0,,1,,2023-06-01,2023-09-01,Churned,0
user_408,2023-11-22,2024-01-25,11,14.35,12,1,2024-03-20,0,119.0,2023-11-01,2024-01-01,Regular User,1
user_409,2023-09-28,2023-12-24,11,9.62,7,1,2023-11-29,0,62.0,2023-09-01,2023-12-01,Regular User,1
user_410,2023-02-23,2023-05-21,9,10.67,6,0,,1,,2023-02-01,2023-05-01,Churned,3
user_411,2023-04-11,2023-09-02,6,12.5,6,0,,1,,2023-04-01,2023-09-01,Churned,0
user_412,2023-09-21,2024-01-24,10,19.34,4,0,,0,,2023-09-01,2024-01-01,Regular User,0
user_413,2023-02-22,2023-05-21,16,12.49,7,0,,1,,2023-02-01,2023-05-01,Churned,2
user_414,2023-03-01,2023-04-30,14,14.88,4,1,2023-03-13,0,12.0,2023-03-01,2023-04-01,Regular User,2
user_415,2023-04-18,2023-05-02,13,11.54,8,1,2023-06-06,0,49.0,2023-04-01,2023-05-01,Regular User,3
user_416,2023-01-05,2023-04-08,8,13.01,5,0,,1,,2023-01-01,2023-04-01,Churned,0
user_417,2023-04-13,2023-06-02,8,14.19,7,0,,1,,2023-04-01,2023-06-01,Churned,3
user_418,2023-07-15,2023-08-10,11,10.35,4,1,2023-09-22,0,69.0,2023-07-01,2023-08-01,Regular User,1
user_419,2023-09-19,2023-12-01,19,11.09,6,1,2023-11-19,0,61.0,2023-09-01,2023-12-01,Regular User,2
user_420,2023-12-31,2024-02-29,15,12.39,4,1,2024-04-11,0,102.0,2023-12-01,2024-02-01,Regular User,1
user_421,2023-12-16,2024-01-15,10,22.51,5,0,,0,,2023-12-01,2024-01-01,Regular User,0
user_422,2023-02-16,2023-02-27,10,15.3,1,0,,1,,2023-02-01,2023-02-01,Churned,0
user_423,2023-12-21,2024-02-04,9,10.52,4,1,2024-02-16,0,57.0,2023-12-01,2024-02-01,Regular User,1
user_424,2023-11-07,2024-04-13,15,19.22,8,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_425,2023-11-04,2023-12-05,9,19.49,1,1,2024-02-18,0,106.0,2023-11-01,2023-12-01,Regular User,1
user_426,2023-05-24,2023-10-30,9,10.42,4,0,,0,,2023-05-01,2023-10-01,Regular User,0
user_427,2023-09-26,2023-11-25,8,23.13,7,0,,0,,2023-09-01,2023-11-01,Regular User,3
user_428,2023-05-04,2023-06-18,8,16.92,8,1,2023-08-27,0,115.0,2023-05-01,2023-06-01,Regular User,1
user_429,2023-04-16,2023-07-09,9,17.1,7,1,2023-05-26,0,40.0,2023-04-01,2023-07-01,Regular User,3
user_430,2023-06-07,2023-08-25,11,16.81,8,1,2023-08-15,0,69.0,2023-06-01,2023-08-01,Regular User,1
user_431,2023-05-27,2023-10-08,10,16.69,6,0,,0,,2023-05-01,2023-10-01,Regular User,3
user_432,2023-05-25,2023-05-28,8,14.42,3,1,2023-06-05,0,11.0,2023-05-01,2023-05-01,Regular User,0
user_433,2023-04-30,2023-06-20,13,18.25,2,1,2023-06-08,0,39.0,2023-04-01,2023-06-01,Regular User,2
user_434,2023-11-15,2024-04-21,15,13.35,4,0,,0,,2023-11-01,2024-04-01,Regular User,2
user_435,2023-10-02,2024-01-21,13,22.87,5,1,2023-11-19,0,48.0,2023-10-01,2024-01-01,Regular User,2
user_436,2023-04-02,2023-05-07,6,5.03,1,1,2023-06-18,0,77.0,2023-04-01,2023-05-01,Regular User,0
user_437,2023-02-27,2023-04-21,6,10.45,4,1,2023-05-22,0,84.0,2023-02-01,2023-04-01,Regular User,1
user_438,2023-12-12,2024-04-08,11,16.78,3,1,2024-03-25,0,104.0,2023-12-01,2024-04-01,Regular User,1
user_439,2023-08-17,2023-12-21,9,14.6,5,1,2023-11-27,0,102.0,2023-08-01,2023-12-01,Regular User,1
user_440,2023-04-27,2023-05-13,5,12.49,6,0,,1,,2023-04-01,2023-05-01,Churned,0
user_441,2023-11-14,2024-01-27,9,15.87,1,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_442,2023-10-06,2024-03-11,20,8.93,4,1,2024-01-11,0,97.0,2023-10-01,2024-03-01,Regular User,2
user_443,2023-05-07,2023-08-19,11,9.82,4,1,2023-08-08,0,93.0,2023-05-01,2023-08-01,Regular User,1
user_444,2023-05-09,2023-10-05,7,14.36,5,1,2023-07-30,0,82.0,2023-05-01,2023-10-01,Regular User,1
user_445,2023-02-27,2023-06-23,8,16.92,9,0,,1,,2023-02-01,2023-06-01,Churned,3
user_446,2023-05-02,2023-06-13,8,11.42,2,0,,1,,2023-05-01,2023-06-01,Churned,0
user_447,2023-01-01,2023-04-22,6,6.01,4,0,,1,,2023-01-01,2023-04-01,Churned,0
user_448,2023-08-27,2023-12-19,8,16.15,7,1,2023-12-19,0,114.0,2023-08-01,2023-12-01,Regular User,1
user_449,2023-10-17,2023-11-12,8,17.43,6,0,,0,,2023-10-01,2023-11-01,Regular User,3
user_450,2023-04-06,2023-05-12,10,9.54,3,1,2023-07-15,0,100.0,2023-04-01,2023-05-01,Regular User,1
user_451,2023-05-06,2023-06-20,10,13.04,5,1,2023-08-08,0,94.0,2023-05-01,2023-06-01,Regular User,1
user_452,2023-04-28,2023-08-18,8,19.55,10,0,,1,,2023-04-01,2023-08-01,Churned,3
user_453,2023-02-17,2023-03-23,9,9.21,2,1,2023-03-02,0,13.0,2023-02-01,2023-03-01,Regular User,0
user_454,2023-03-30,2023-08-08,12,14.84,3,1,2023-06-12,0,74.0,2023-03-01,2023-08-01,Regular User,1
user_455,2023-08-25,2023-11-12,22,11.68,7,1,2023-11-11,0,78.0,2023-08-01,2023-11-01,Regular User,2
user_456,2023-09-29,2023-12-17,10,25.92,8,0,,0,,2023-09-01,2023-12-01,Regular User,3
user_457,2023-07-08,2023-12-08,8,8.86,4,0,,0,,2023-07-01,2023-12-01,Regular User,0
user_458,2023-07-11,2023-11-08,11,5.88,8,0,,0,,2023-07-01,2023-11-01,Regular User,3
user_459,2023-03-10,2023-08-03,15,18.03,2,0,,1,,2023-03-01,2023-08-01,Churned,2
user_460,2023-10-05,2024-02-03,8,13.37,4,1,2024-01-14,0,101.0,2023-10-01,2024-02-01,Regular User,1
user_461,2023-12-15,2024-03-04,9,9.85,3,0,,0,,2023-12-01,2024-03-01,Regular User,0
user_462,2023-09-04,2024-02-23,8,12.54,3,1,2023-10-07,0,33.0,2023-09-01,2024-02-01,Regular User,0
user_463,2023-03-17,2023-08-17,6,22.58,5,0,,1,,2023-03-01,2023-08-01,Churned,0
user_464,2023-06-03,2023-10-30,11,15.02,3,1,2023-07-04,0,31.0,2023-06-01,2023-10-01,Regular User,2
user_465,2023-05-24,2023-09-19,6,22.32,4,0,,1,,2023-05-01,2023-09-01,Churned,0
user_466,2023-03-27,2023-05-23,7,8.8,9,1,2023-05-07,0,41.0,2023-03-01,2023-05-01,Regular User,3
user_467,2023-07-04,2023-09-04,10,20.44,6,0,,1,,2023-07-01,2023-09-01,Churned,3
user_468,2023-10-12,2024-03-15,10,10.16,4,1,2023-11-21,0,40.0,2023-10-01,2024-03-01,Regular User,0
user_469,2023-08-08,2024-01-26,13,21.13,4,1,2023-10-17,0,70.0,2023-08-01,2024-01-01,Regular User,1
user_470,2023-03-10,2023-06-17,12,20.73,6,1,2023-05-13,0,64.0,2023-03-01,2023-06-01,Regular User,1
user_471,2023-02-16,2023-08-05,13,10.03,5,1,2023-02-27,0,11.0,2023-02-01,2023-08-01,Regular User,2
user_472,2023-04-04,2023-09-15,10,17.11,2,0,,1,,2023-04-01,2023-09-01,Churned,0
user_473,2023-08-26,2023-10-30,8,16.03,4,0,,0,,2023-08-01,2023-10-01,Regular User,0
user_474,2023-07-23,2023-12-14,11,19.68,1,0,,0,,2023-07-01,2023-12-01,Regular User,2
user_475,2023-08-06,2024-01-20,9,9.34,6,1,2023-08-26,0,20.0,2023-08-01,2024-01-01,Regular User,3
user_476,2023-12-07,2024-05-20,7,12.97,4,0,,0,,2023-12-01,2024-05-01,Regular User,0
user_477,2023-02-08,2023-05-03,12,15.24,7,1,2023-02-18,0,10.0,2023-02-01,2023-05-01,Regular User,3
user_478,2023-04-10,2023-08-24,12,22.52,2,0,,1,,2023-04-01,2023-08-01,Churned,2
user_479,2023-10-16,2024-03-07,9,15.3,4,1,2023-12-03,0,48.0,2023-10-01,2024-03-01,Regular User,0
user_480,2023-09-11,2024-01-11,10,10.15,2,0,,0,,2023-09-01,2024-01-01,Regular User,0
user_481,2023-08-10,2023-08-11,6,16.61,4,1,2023-11-15,0,97.0,2023-08-01,2023-08-01,Regular User,1
user_482,2023-12-23,2024-04-06,8,9.92,4,0,,0,,2023-12-01,2024-04-01,Regular User,0
user_483,2023-01-23,2023-05-10,9,6.57,2,0,,1,,2023-01-01,2023-05-01,Churned,0
user_484,2023-09-07,2023-11-17,10,14.19,5,0,,0,,2023-09-01,2023-11-01,Regular User,0
